Month,Time,Location,Pollutant,Concentration (ug/m3)
Jan-2010,23:00,Roadside,Sulphur Dioxide,4.022580645
Jan-2010,23:00,Background,Nitric Oxide,37.0516129
Jan-2010,23:00,Background,Nitrogen Dioxide,51.50645161
Jan-2010,23:00,Background,Oxides of Nitrogen,88.64516129
Jan-2010,23:00,Background,Ozone,15.83870968
Jan-2010,23:00,Background,PM10 Particulates,25.16451613
Jan-2010,23:00,Background,PM2.5 Particulates,22.94193548
Jan-2010,23:00,Background,Sulphur Dioxide,3.85483871
Feb-2010,00:00,Roadside,Nitric Oxide,54.76071429
Feb-2010,00:00,Roadside,Nitrogen Dioxide,54.96428571
Feb-2010,00:00,Roadside,Oxides of Nitrogen,109.7535714
Feb-2010,00:00,Roadside,Ozone,22.55714286
Feb-2010,00:00,Roadside,PM10 Particulates,23.13214286
Feb-2010,00:00,Roadside,PM2.5 Particulates,18.66428571
Feb-2010,00:00,Roadside,Sulphur Dioxide,4.078571429
Feb-2010,00:00,Background,Nitric Oxide,26.46428571
Feb-2010,00:00,Background,Nitrogen Dioxide,44.35
Feb-2010,00:00,Background,Oxides of Nitrogen,70.86428571
Feb-2010,00:00,Background,Ozone,27.66785714
Feb-2010,00:00,Background,PM10 Particulates,19.925
Feb-2010,00:00,Background,PM2.5 Particulates,17.16785714
Feb-2010,00:00,Background,Sulphur Dioxide,3.010714286
Feb-2010,01:00,Roadside,Nitric Oxide,44.71428571
Feb-2010,01:00,Roadside,Nitrogen Dioxide,48.24285714
Feb-2010,01:00,Roadside,Oxides of Nitrogen,92.96428571
Feb-2010,01:00,Roadside,Ozone,24.68571429
Feb-2010,01:00,Roadside,PM10 Particulates,21.87142857
Feb-2010,01:00,Roadside,PM2.5 Particulates,18.10714286
Feb-2010,01:00,Roadside,Sulphur Dioxide,3.589285714
Feb-2010,01:00,Background,Nitric Oxide,21.86428571
Feb-2010,01:00,Background,Nitrogen Dioxide,39.55714286
Feb-2010,01:00,Background,Oxides of Nitrogen,61.45
Feb-2010,01:00,Background,Ozone,30.31785714
Feb-2010,01:00,Background,PM10 Particulates,19.20714286
Feb-2010,01:00,Background,PM2.5 Particulates,16.97142857
Feb-2010,01:00,Background,Sulphur Dioxide,2.892857143
Feb-2010,02:00,Roadside,Nitric Oxide,36.74642857
Feb-2010,02:00,Roadside,Nitrogen Dioxide,42.40714286
Feb-2010,02:00,Roadside,Oxides of Nitrogen,79.21071429
Feb-2010,02:00,Roadside,Ozone,27.73571429
Feb-2010,02:00,Roadside,PM10 Particulates,21.10357143
Feb-2010,02:00,Roadside,PM2.5 Particulates,18.1
Feb-2010,02:00,Roadside,Sulphur Dioxide,3.557142857
Feb-2010,02:00,Background,Nitric Oxide,17.96785714
Feb-2010,02:00,Background,Nitrogen Dioxide,35.45357143
Feb-2010,02:00,Background,Oxides of Nitrogen,53.46071429
Feb-2010,02:00,Background,Ozone,32.32142857
Feb-2010,02:00,Background,PM10 Particulates,18.83928571
Feb-2010,02:00,Background,PM2.5 Particulates,16.53928571
Feb-2010,02:00,Background,Sulphur Dioxide,2.482142857
Feb-2010,03:00,Roadside,Nitric Oxide,33.3
Feb-2010,03:00,Roadside,Nitrogen Dioxide,40.09285714
Feb-2010,03:00,Roadside,Oxides of Nitrogen,73.38571429
Feb-2010,03:00,Roadside,Ozone,28.54642857
Feb-2010,03:00,Roadside,PM10 Particulates,20.73928571
Feb-2010,03:00,Roadside,PM2.5 Particulates,19.00357143
Feb-2010,03:00,Roadside,Sulphur Dioxide,3.542857143
Feb-2010,03:00,Background,Nitric Oxide,15.83928571
Feb-2010,03:00,Background,Nitrogen Dioxide,33.35357143
Feb-2010,03:00,Background,Oxides of Nitrogen,49.22857143
Feb-2010,03:00,Background,Ozone,32.65714286
Feb-2010,03:00,Background,PM10 Particulates,18.55357143
Feb-2010,03:00,Background,PM2.5 Particulates,16.34642857
Feb-2010,03:00,Background,Sulphur Dioxide,2.703571429
Feb-2010,04:00,Roadside,Nitric Oxide,34.66785714
Feb-2010,04:00,Roadside,Nitrogen Dioxide,40.48214286
Feb-2010,04:00,Roadside,Oxides of Nitrogen,75.16071429
Feb-2010,04:00,Roadside,Ozone,27.50357143
Feb-2010,04:00,Roadside,PM10 Particulates,20.375
Feb-2010,04:00,Roadside,PM2.5 Particulates,17.99642857
Feb-2010,04:00,Roadside,Sulphur Dioxide,3.589285714
Feb-2010,04:00,Background,Nitric Oxide,15.57142857
Feb-2010,04:00,Background,Nitrogen Dioxide,32.79642857
Feb-2010,04:00,Background,Oxides of Nitrogen,48.425
Feb-2010,04:00,Background,Ozone,32.56785714
Feb-2010,04:00,Background,PM10 Particulates,17.94642857
Feb-2010,04:00,Background,PM2.5 Particulates,16.2
Feb-2010,04:00,Background,Sulphur Dioxide,2.771428571
Feb-2010,05:00,Roadside,Nitric Oxide,50.54642857
Feb-2010,05:00,Roadside,Nitrogen Dioxide,47.26785714
Feb-2010,05:00,Roadside,Oxides of Nitrogen,97.85357143
Feb-2010,05:00,Roadside,Ozone,25.23214286
Feb-2010,05:00,Roadside,PM10 Particulates,20.73571429
Feb-2010,05:00,Roadside,PM2.5 Particulates,17.53214286
Feb-2010,05:00,Roadside,Sulphur Dioxide,3.8
Feb-2010,05:00,Background,Nitric Oxide,19.92142857
Feb-2010,05:00,Background,Nitrogen Dioxide,36.27142857
Feb-2010,05:00,Background,Oxides of Nitrogen,56.23928571
Feb-2010,05:00,Background,Ozone,30.86071429
Feb-2010,05:00,Background,PM10 Particulates,17.91428571
Feb-2010,05:00,Background,PM2.5 Particulates,15.95357143
Feb-2010,05:00,Background,Sulphur Dioxide,2.853571429
Feb-2010,06:00,Roadside,Nitric Oxide,88.98214286
Feb-2010,06:00,Roadside,Nitrogen Dioxide,62.25
Feb-2010,06:00,Roadside,Oxides of Nitrogen,151.3428571
Feb-2010,06:00,Roadside,Ozone,20.61428571
Feb-2010,06:00,Roadside,PM10 Particulates,22.91785714
Feb-2010,06:00,Roadside,PM2.5 Particulates,19.3
Feb-2010,06:00,Roadside,Sulphur Dioxide,4.428571429
Feb-2010,06:00,Background,Nitric Oxide,30.39285714
Feb-2010,06:00,Background,Nitrogen Dioxide,44.89642857
Feb-2010,06:00,Background,Oxides of Nitrogen,75.33928571
Feb-2010,06:00,Background,Ozone,26.58928571
Feb-2010,06:00,Background,PM10 Particulates,18.26071429
Feb-2010,06:00,Background,PM2.5 Particulates,15.82857143
Feb-2010,06:00,Background,Sulphur Dioxide,3.125
Feb-2010,07:00,Roadside,Nitric Oxide,119.2357143
Feb-2010,07:00,Roadside,Nitrogen Dioxide,74.77857143
Feb-2010,07:00,Roadside,Oxides of Nitrogen,194.1928571
Feb-2010,07:00,Roadside,Ozone,16.94285714
Feb-2010,07:00,Roadside,PM10 Particulates,25.14285714
Feb-2010,07:00,Roadside,PM2.5 Particulates,20.66428571
Feb-2010,07:00,Roadside,Sulphur Dioxide,4.875
Feb-2010,07:00,Background,Nitric Oxide,45.02142857
Feb-2010,07:00,Background,Nitrogen Dioxide,54.86785714
Feb-2010,07:00,Background,Oxides of Nitrogen,99.96071429
Feb-2010,07:00,Background,Ozone,21.80714286
Feb-2010,07:00,Background,PM10 Particulates,19.29285714
Feb-2010,07:00,Background,PM2.5 Particulates,16.5
Feb-2010,07:00,Background,Sulphur Dioxide,3.635714286
Feb-2010,08:00,Roadside,Nitric Oxide,126.1571429
Feb-2010,08:00,Roadside,Nitrogen Dioxide,77.17857143
Feb-2010,08:00,Roadside,Oxides of Nitrogen,203.5357143
Feb-2010,08:00,Roadside,Ozone,17.125
Feb-2010,08:00,Roadside,PM10 Particulates,27.15
Feb-2010,08:00,Roadside,PM2.5 Particulates,20.825
Feb-2010,08:00,Roadside,Sulphur Dioxide,5.328571429
Feb-2010,08:00,Background,Nitric Oxide,51.75
Feb-2010,08:00,Background,Nitrogen Dioxide,57.175
Feb-2010,08:00,Background,Oxides of Nitrogen,109.0142857
Feb-2010,08:00,Background,Ozone,21.9
Feb-2010,08:00,Background,PM10 Particulates,20.72142857
Feb-2010,08:00,Background,PM2.5 Particulates,17.21071429
Feb-2010,08:00,Background,Sulphur Dioxide,3.889285714
Feb-2010,09:00,Roadside,Nitric Oxide,120.1428571
Feb-2010,09:00,Roadside,Nitrogen Dioxide,74.51428571
Feb-2010,09:00,Roadside,Oxides of Nitrogen,194.8107143
Feb-2010,09:00,Roadside,Ozone,19.68928571
Feb-2010,09:00,Roadside,PM10 Particulates,28.41785714
Feb-2010,09:00,Roadside,PM2.5 Particulates,20.52142857
Feb-2010,09:00,Roadside,Sulphur Dioxide,5.292857143
Feb-2010,09:00,Background,Nitric Oxide,47.16785714
Feb-2010,09:00,Background,Nitrogen Dioxide,54.11071429
Feb-2010,09:00,Background,Oxides of Nitrogen,101.3428571
Feb-2010,09:00,Background,Ozone,25.55714286
Feb-2010,09:00,Background,PM10 Particulates,20.88214286
Feb-2010,09:00,Background,PM2.5 Particulates,17.83571429
Feb-2010,09:00,Background,Sulphur Dioxide,3.75
Feb-2010,10:00,Roadside,Nitric Oxide,107.9964286
Feb-2010,10:00,Roadside,Nitrogen Dioxide,69.33928571
Feb-2010,10:00,Roadside,Oxides of Nitrogen,177.4714286
Feb-2010,10:00,Roadside,Ozone,22.95357143
Feb-2010,10:00,Roadside,PM10 Particulates,28.39642857
Feb-2010,10:00,Roadside,PM2.5 Particulates,19.56428571
Feb-2010,10:00,Roadside,Sulphur Dioxide,5.210714286
Feb-2010,10:00,Background,Nitric Oxide,39.41785714
Feb-2010,10:00,Background,Nitrogen Dioxide,49.30714286
Feb-2010,10:00,Background,Oxides of Nitrogen,88.80357143
Feb-2010,10:00,Background,Ozone,30.3
Feb-2010,10:00,Background,PM10 Particulates,20.31428571
Feb-2010,10:00,Background,PM2.5 Particulates,16.4
Feb-2010,10:00,Background,Sulphur Dioxide,3.610714286
Feb-2010,11:00,Roadside,Nitric Oxide,95.59285714
Feb-2010,11:00,Roadside,Nitrogen Dioxide,65.36428571
Feb-2010,11:00,Roadside,Oxides of Nitrogen,161.0607143
Feb-2010,11:00,Roadside,Ozone,26.85
Feb-2010,11:00,Roadside,PM10 Particulates,28.76785714
Feb-2010,11:00,Roadside,PM2.5 Particulates,17.56785714
Feb-2010,11:00,Roadside,Sulphur Dioxide,5.228571429
Feb-2010,11:00,Background,Nitric Oxide,32.38571429
Feb-2010,11:00,Background,Nitrogen Dioxide,44.63571429
Feb-2010,11:00,Background,Oxides of Nitrogen,77.075
Feb-2010,11:00,Background,Ozone,35.31785714
Feb-2010,11:00,Background,PM10 Particulates,19.45
Feb-2010,11:00,Background,PM2.5 Particulates,14.99285714
Feb-2010,11:00,Background,Sulphur Dioxide,3.603571429
Feb-2010,12:00,Roadside,Nitric Oxide,89.33214286
Feb-2010,12:00,Roadside,Nitrogen Dioxide,63.36785714
Feb-2010,12:00,Roadside,Oxides of Nitrogen,152.8035714
Feb-2010,12:00,Roadside,Ozone,29.46785714
Feb-2010,12:00,Roadside,PM10 Particulates,28.725
Feb-2010,12:00,Roadside,PM2.5 Particulates,16.19285714
Feb-2010,12:00,Roadside,Sulphur Dioxide,5.292857143
Feb-2010,12:00,Background,Nitric Oxide,27.52857143
Feb-2010,12:00,Background,Nitrogen Dioxide,42.37857143
Feb-2010,12:00,Background,Oxides of Nitrogen,69.95357143
Feb-2010,12:00,Background,Ozone,38.48928571
Feb-2010,12:00,Background,PM10 Particulates,18.89642857
Feb-2010,12:00,Background,PM2.5 Particulates,14.29285714
Feb-2010,12:00,Background,Sulphur Dioxide,3.464285714
Feb-2010,13:00,Roadside,Nitric Oxide,87.62857143
Feb-2010,13:00,Roadside,Nitrogen Dioxide,63.21428571
Feb-2010,13:00,Roadside,Oxides of Nitrogen,150.9142857
Feb-2010,13:00,Roadside,Ozone,30.93928571
Feb-2010,13:00,Roadside,PM10 Particulates,28.16071429
Feb-2010,13:00,Roadside,PM2.5 Particulates,16.21428571
Feb-2010,13:00,Roadside,Sulphur Dioxide,5.339285714
Feb-2010,13:00,Background,Nitric Oxide,25.31071429
Feb-2010,13:00,Background,Nitrogen Dioxide,40.9
Feb-2010,13:00,Background,Oxides of Nitrogen,66.26785714
Feb-2010,13:00,Background,Ozone,41.01428571
Feb-2010,13:00,Background,PM10 Particulates,18.45714286
Feb-2010,13:00,Background,PM2.5 Particulates,13.55357143
Feb-2010,13:00,Background,Sulphur Dioxide,3.471428571
Feb-2010,14:00,Roadside,Nitric Oxide,84.79285714
Feb-2010,14:00,Roadside,Nitrogen Dioxide,64.18571429
Feb-2010,14:00,Roadside,Oxides of Nitrogen,149.0821429
Feb-2010,14:00,Roadside,Ozone,30.34642857
Feb-2010,14:00,Roadside,PM10 Particulates,28.65357143
Feb-2010,14:00,Roadside,PM2.5 Particulates,16.23214286
Feb-2010,14:00,Roadside,Sulphur Dioxide,5.25
Feb-2010,14:00,Background,Nitric Oxide,24.13928571
Feb-2010,14:00,Background,Nitrogen Dioxide,41.60357143
Feb-2010,14:00,Background,Oxides of Nitrogen,65.80714286
Feb-2010,14:00,Background,Ozone,41.06785714
Feb-2010,14:00,Background,PM10 Particulates,18.31071429
Feb-2010,14:00,Background,PM2.5 Particulates,13.38214286
Feb-2010,14:00,Background,Sulphur Dioxide,3.114285714
Feb-2010,15:00,Roadside,Nitric Oxide,85.04642857
Feb-2010,15:00,Roadside,Nitrogen Dioxide,66.93928571
Feb-2010,15:00,Roadside,Oxides of Nitrogen,152.0964286
Feb-2010,15:00,Roadside,Ozone,29.175
Feb-2010,15:00,Roadside,PM10 Particulates,27.36785714
Feb-2010,15:00,Roadside,PM2.5 Particulates,16.575
Feb-2010,15:00,Roadside,Sulphur Dioxide,5.378571429
Feb-2010,15:00,Background,Nitric Oxide,24.35714286
Feb-2010,15:00,Background,Nitrogen Dioxide,44.73928571
Feb-2010,15:00,Background,Oxides of Nitrogen,69.14642857
Feb-2010,15:00,Background,Ozone,39.21428571
Feb-2010,15:00,Background,PM10 Particulates,18.62142857
Feb-2010,15:00,Background,PM2.5 Particulates,13.27142857
Feb-2010,15:00,Background,Sulphur Dioxide,3.110714286
Feb-2010,16:00,Roadside,Nitric Oxide,83.41071429
Feb-2010,16:00,Roadside,Nitrogen Dioxide,71.39642857
Feb-2010,16:00,Roadside,Oxides of Nitrogen,154.9285714
Feb-2010,16:00,Roadside,Ozone,26.58571429
Feb-2010,16:00,Roadside,PM10 Particulates,26.19285714
Feb-2010,16:00,Roadside,PM2.5 Particulates,15.90357143
Feb-2010,16:00,Roadside,Sulphur Dioxide,5.082142857
Feb-2010,16:00,Background,Nitric Oxide,23.62142857
Feb-2010,16:00,Background,Nitrogen Dioxide,49.34285714
Feb-2010,16:00,Background,Oxides of Nitrogen,73.00714286
Feb-2010,16:00,Background,Ozone,35.29642857
Feb-2010,16:00,Background,PM10 Particulates,18.19285714
Feb-2010,16:00,Background,PM2.5 Particulates,13.14285714
Feb-2010,16:00,Background,Sulphur Dioxide,3.503571429
Feb-2010,17:00,Roadside,Nitric Oxide,87.875
Feb-2010,17:00,Roadside,Nitrogen Dioxide,77.83214286
Feb-2010,17:00,Roadside,Oxides of Nitrogen,165.8464286
Feb-2010,17:00,Roadside,Ozone,21.63571429
Feb-2010,17:00,Roadside,PM10 Particulates,24.63928571
Feb-2010,17:00,Roadside,PM2.5 Particulates,16.41428571
Feb-2010,17:00,Roadside,Sulphur Dioxide,4.682142857
Feb-2010,17:00,Background,Nitric Oxide,25.81428571
Feb-2010,17:00,Background,Nitrogen Dioxide,56.80714286
Feb-2010,17:00,Background,Oxides of Nitrogen,82.66071429
Feb-2010,17:00,Background,Ozone,28.08571429
Feb-2010,17:00,Background,PM10 Particulates,18.2
Feb-2010,17:00,Background,PM2.5 Particulates,13.88214286
Feb-2010,17:00,Background,Sulphur Dioxide,3.457142857
Feb-2010,18:00,Roadside,Nitric Oxide,91.52857143
Feb-2010,18:00,Roadside,Nitrogen Dioxide,81.45
Feb-2010,18:00,Roadside,Oxides of Nitrogen,173.1321429
Feb-2010,18:00,Roadside,Ozone,18.075
Feb-2010,18:00,Roadside,PM10 Particulates,25.58571429
Feb-2010,18:00,Roadside,PM2.5 Particulates,18.41071429
Feb-2010,18:00,Roadside,Sulphur Dioxide,4.617857143
Feb-2010,18:00,Background,Nitric Oxide,30.09285714
Feb-2010,18:00,Background,Nitrogen Dioxide,61.49285714
Feb-2010,18:00,Background,Oxides of Nitrogen,91.64642857
Feb-2010,18:00,Background,Ozone,23.46785714
Feb-2010,18:00,Background,PM10 Particulates,19.34642857
Feb-2010,18:00,Background,PM2.5 Particulates,14.88214286
Feb-2010,18:00,Background,Sulphur Dioxide,3.207142857
Feb-2010,19:00,Roadside,Nitric Oxide,87.425
Feb-2010,19:00,Roadside,Nitrogen Dioxide,81.03571429
Feb-2010,19:00,Roadside,Oxides of Nitrogen,168.5964286
Feb-2010,19:00,Roadside,Ozone,16.55714286
Feb-2010,19:00,Roadside,PM10 Particulates,26.31428571
Feb-2010,19:00,Roadside,PM2.5 Particulates,19.29285714
Feb-2010,19:00,Roadside,Sulphur Dioxide,4.614285714
Feb-2010,19:00,Background,Nitric Oxide,32.32142857
Feb-2010,19:00,Background,Nitrogen Dioxide,63.25714286
Feb-2010,19:00,Background,Oxides of Nitrogen,95.625
Feb-2010,19:00,Background,Ozone,21.21071429
Feb-2010,19:00,Background,PM10 Particulates,20.31785714
Feb-2010,19:00,Background,PM2.5 Particulates,16.72142857
Feb-2010,19:00,Background,Sulphur Dioxide,3.217857143
Feb-2010,20:00,Roadside,Nitric Oxide,76.05
Feb-2010,20:00,Roadside,Nitrogen Dioxide,74.95
Feb-2010,20:00,Roadside,Oxides of Nitrogen,151.0785714
Feb-2010,20:00,Roadside,Ozone,19.15714286
Feb-2010,20:00,Roadside,PM10 Particulates,26.16071429
Feb-2010,20:00,Roadside,PM2.5 Particulates,19.20357143
Feb-2010,20:00,Roadside,Sulphur Dioxide,4.457142857
Feb-2010,20:00,Background,Nitric Oxide,32.02857143
Feb-2010,20:00,Background,Nitrogen Dioxide,60.98214286
Feb-2010,20:00,Background,Oxides of Nitrogen,93.06428571
Feb-2010,20:00,Background,Ozone,21.86071429
Feb-2010,20:00,Background,PM10 Particulates,21.17142857
Feb-2010,20:00,Background,PM2.5 Particulates,17.55357143
Feb-2010,20:00,Background,Sulphur Dioxide,3.185714286
Feb-2010,21:00,Roadside,Nitric Oxide,72.22857143
Feb-2010,21:00,Roadside,Nitrogen Dioxide,68.83214286
Feb-2010,21:00,Roadside,Oxides of Nitrogen,141.1357143
Feb-2010,21:00,Roadside,Ozone,21.35
Feb-2010,21:00,Roadside,PM10 Particulates,25.85357143
Feb-2010,21:00,Roadside,PM2.5 Particulates,19.50357143
Feb-2010,21:00,Roadside,Sulphur Dioxide,4.392857143
Feb-2010,21:00,Background,Nitric Oxide,32.175
Feb-2010,21:00,Background,Nitrogen Dioxide,56.36428571
Feb-2010,21:00,Background,Oxides of Nitrogen,88.6
Feb-2010,21:00,Background,Ozone,24.42142857
Feb-2010,21:00,Background,PM10 Particulates,21.53214286
Feb-2010,21:00,Background,PM2.5 Particulates,18.88928571
Feb-2010,21:00,Background,Sulphur Dioxide,3.185714286
Feb-2010,22:00,Roadside,Nitric Oxide,69.35357143
Feb-2010,22:00,Roadside,Nitrogen Dioxide,63.80714286
Feb-2010,22:00,Roadside,Oxides of Nitrogen,133.2285714
Feb-2010,22:00,Roadside,Ozone,23.31785714
Feb-2010,22:00,Roadside,PM10 Particulates,24.53214286
Feb-2010,22:00,Roadside,PM2.5 Particulates,19.34285714
Feb-2010,22:00,Roadside,Sulphur Dioxide,4.25
Feb-2010,22:00,Background,Nitric Oxide,32.26071429
Feb-2010,22:00,Background,Nitrogen Dioxide,51.55
Feb-2010,22:00,Background,Oxides of Nitrogen,83.82857143
Feb-2010,22:00,Background,Ozone,26.36428571
Feb-2010,22:00,Background,PM10 Particulates,21.07142857
Feb-2010,22:00,Background,PM2.5 Particulates,17.94285714
Feb-2010,22:00,Background,Sulphur Dioxide,3.217857143
Feb-2010,23:00,Roadside,Nitric Oxide,63.39642857
Feb-2010,23:00,Roadside,Nitrogen Dioxide,58.99285714
Feb-2010,23:00,Roadside,Oxides of Nitrogen,122.4357143
Feb-2010,23:00,Roadside,Ozone,24.47142857
Feb-2010,23:00,Roadside,PM10 Particulates,23.72857143
Feb-2010,23:00,Roadside,PM2.5 Particulates,18.91071429
Feb-2010,23:00,Roadside,Sulphur Dioxide,4.207142857
Feb-2010,23:00,Background,Nitric Oxide,29.525
Feb-2010,23:00,Background,Nitrogen Dioxide,47.52142857
Feb-2010,23:00,Background,Oxides of Nitrogen,77.09285714
Feb-2010,23:00,Background,Ozone,27.5
Feb-2010,23:00,Background,PM10 Particulates,20.275
Feb-2010,23:00,Background,PM2.5 Particulates,17.24285714
Feb-2010,23:00,Background,Sulphur Dioxide,3.078571429
Mar-2010,00:00,Roadside,Nitric Oxide,48.35806452
Mar-2010,00:00,Roadside,Nitrogen Dioxide,51.77741935
Mar-2010,00:00,Roadside,Oxides of Nitrogen,90.20645161
Mar-2010,00:00,Roadside,Ozone,27.01935484
Mar-2010,00:00,Roadside,PM10 Particulates,20.90967742
Mar-2010,00:00,Roadside,PM2.5 Particulates,15.32903226
Mar-2010,00:00,Roadside,Sulphur Dioxide,2.977419355
Mar-2010,00:00,Background,Nitric Oxide,18.36451613
Mar-2010,00:00,Background,Nitrogen Dioxide,39.46451613
Mar-2010,00:00,Background,Oxides of Nitrogen,57.84516129
Mar-2010,00:00,Background,Ozone,39.86129032
Mar-2010,00:00,Background,PM10 Particulates,17.86451613
Mar-2010,00:00,Background,PM2.5 Particulates,13.9516129
Mar-2010,00:00,Background,Sulphur Dioxide,2.341935484
Mar-2010,01:00,Roadside,Nitric Oxide,39.86451613
Mar-2010,01:00,Roadside,Nitrogen Dioxide,44.7
Mar-2010,01:00,Roadside,Oxides of Nitrogen,77.03225806
Mar-2010,01:00,Roadside,Ozone,28.5483871
Mar-2010,01:00,Roadside,PM10 Particulates,20.19354839
Mar-2010,01:00,Roadside,PM2.5 Particulates,14.29677419
Mar-2010,01:00,Roadside,Sulphur Dioxide,2.883870968
Mar-2010,01:00,Background,Nitric Oxide,16.95483871
Mar-2010,01:00,Background,Nitrogen Dioxide,35.07096774
Mar-2010,01:00,Background,Oxides of Nitrogen,51.96451613
Mar-2010,01:00,Background,Ozone,42.28709677
Mar-2010,01:00,Background,PM10 Particulates,17.54516129
Mar-2010,01:00,Background,PM2.5 Particulates,13.70322581
Mar-2010,01:00,Background,Sulphur Dioxide,2.561290323
Mar-2010,02:00,Roadside,Nitric Oxide,34.01612903
Mar-2010,02:00,Roadside,Nitrogen Dioxide,39.21290323
Mar-2010,02:00,Roadside,Oxides of Nitrogen,67.01612903
Mar-2010,02:00,Roadside,Ozone,31.72580645
Mar-2010,02:00,Roadside,PM10 Particulates,19.62580645
Mar-2010,02:00,Roadside,PM2.5 Particulates,14.41612903
Mar-2010,02:00,Roadside,Sulphur Dioxide,2.487096774
Mar-2010,02:00,Background,Nitric Oxide,16.03225806
Mar-2010,02:00,Background,Nitrogen Dioxide,31
Mar-2010,02:00,Background,Oxides of Nitrogen,47.04193548
Mar-2010,02:00,Background,Ozone,44.02258065
Mar-2010,02:00,Background,PM10 Particulates,17.21935484
Mar-2010,02:00,Background,PM2.5 Particulates,13.24516129
Mar-2010,02:00,Background,Sulphur Dioxide,2.090322581
Mar-2010,03:00,Roadside,Nitric Oxide,33.73548387
Mar-2010,03:00,Roadside,Nitrogen Dioxide,38.06451613
Mar-2010,03:00,Roadside,Oxides of Nitrogen,66.69677419
Mar-2010,03:00,Roadside,Ozone,31.27419355
Mar-2010,03:00,Roadside,PM10 Particulates,18.83870968
Mar-2010,03:00,Roadside,PM2.5 Particulates,13.89677419
Mar-2010,03:00,Roadside,Sulphur Dioxide,2.464516129
Mar-2010,03:00,Background,Nitric Oxide,15.79354839
Mar-2010,03:00,Background,Nitrogen Dioxide,29.98709677
Mar-2010,03:00,Background,Oxides of Nitrogen,45.78387097
Mar-2010,03:00,Background,Ozone,43.39677419
Mar-2010,03:00,Background,PM10 Particulates,16.5
Mar-2010,03:00,Background,PM2.5 Particulates,12.88387097
Mar-2010,03:00,Background,Sulphur Dioxide,2.270967742
Mar-2010,04:00,Roadside,Nitric Oxide,40.77419355
Mar-2010,04:00,Roadside,Nitrogen Dioxide,41.75806452
Mar-2010,04:00,Roadside,Oxides of Nitrogen,76.91935484
Mar-2010,04:00,Roadside,Ozone,28.63870968
Mar-2010,04:00,Roadside,PM10 Particulates,19.11290323
Mar-2010,04:00,Roadside,PM2.5 Particulates,13.99677419
Mar-2010,04:00,Roadside,Sulphur Dioxide,2.541935484
Mar-2010,04:00,Background,Nitric Oxide,17.63548387
Mar-2010,04:00,Background,Nitrogen Dioxide,32.04193548
Mar-2010,04:00,Background,Oxides of Nitrogen,49.67741935
Mar-2010,04:00,Background,Ozone,40.78709677
Mar-2010,04:00,Background,PM10 Particulates,16.42258065
Mar-2010,04:00,Background,PM2.5 Particulates,13.1483871
Mar-2010,04:00,Background,Sulphur Dioxide,2.377419355
Mar-2010,05:00,Roadside,Nitric Oxide,65.31290323
Mar-2010,05:00,Roadside,Nitrogen Dioxide,53.50967742
