,Date,Month,Year,Reservoir,Percent Capacity
16143,2003-05-14,May,2003.0,Lower Thames Group,94
16144,2003-05-15,May,2003.0,Lower Thames Group,94
16145,2003-05-16,May,2003.0,Lower Thames Group,94
16146,2003-05-17,May,2003.0,Lower Thames Group,94
16147,2003-05-18,May,2003.0,Lower Thames Group,91
16148,2003-05-19,May,2003.0,Lower Thames Group,94
16149,2003-05-20,May,2003.0,Lower Thames Group,94
16150,2003-05-21,May,2003.0,Lower Thames Group,94
16151,2003-05-22,May,2003.0,Lower Thames Group,95
16152,2003-05-23,May,2003.0,Lower Thames Group,95
16153,2003-05-24,May,2003.0,Lower Thames Group,95
16154,2003-05-25,May,2003.0,Lower Thames Group,95
16155,2003-05-26,May,2003.0,Lower Thames Group,95
16156,2003-05-27,May,2003.0,Lower Thames Group,95
16157,2003-05-28,May,2003.0,Lower Thames Group,95
16158,2003-05-29,May,2003.0,Lower Thames Group,95
16159,2003-05-30,May,2003.0,Lower Thames Group,95
16160,2003-05-31,May,2003.0,Lower Thames Group,95
16161,2003-06-01,Jun,2003.0,Lower Thames Group,95
16162,2003-06-02,Jun,2003.0,Lower Thames Group,95
16163,2003-06-03,Jun,2003.0,Lower Thames Group,95
16164,2003-06-04,Jun,2003.0,Lower Thames Group,95
16165,2003-06-05,Jun,2003.0,Lower Thames Group,95
16166,2003-06-06,Jun,2003.0,Lower Thames Group,96
16167,2003-06-07,Jun,2003.0,Lower Thames Group,96
16168,2003-06-08,Jun,2003.0,Lower Thames Group,96
16169,2003-06-09,Jun,2003.0,Lower Thames Group,96
16170,2003-06-10,Jun,2003.0,Lower Thames Group,96
16171,2003-06-11,Jun,2003.0,Lower Thames Group,96
16172,2003-06-12,Jun,2003.0,Lower Thames Group,96
16173,2003-06-13,Jun,2003.0,Lower Thames Group,96
16174,2003-06-14,Jun,2003.0,Lower Thames Group,96
16175,2003-06-15,Jun,2003.0,Lower Thames Group,96
16176,2003-06-16,Jun,2003.0,Lower Thames Group,96
16177,2003-06-17,Jun,2003.0,Lower Thames Group,96
16178,2003-06-18,Jun,2003.0,Lower Thames Group,96
16179,2003-06-19,Jun,2003.0,Lower Thames Group,96
16180,2003-06-20,Jun,2003.0,Lower Thames Group,96
16181,2003-06-21,Jun,2003.0,Lower Thames Group,95
16182,2003-06-22,Jun,2003.0,Lower Thames Group,95
16183,2003-06-23,Jun,2003.0,Lower Thames Group,95
