Latitude,Longitude,Borough
51.5338,-0.242,Hammersmith and Fulham
51.5325,-0.2362,Hammersmith and Fulham
51.5319,-0.231299,Hammersmith and Fulham
51.5318,-0.229899,Hammersmith and Fulham
51.5313,-0.227599,Hammersmith and Fulham
51.531,-0.225799,Hammersmith and Fulham
51.5307,-0.225799,Hammersmith and Fulham
51.5296,-0.225799,Hammersmith and Fulham
51.5272,-0.226,Hammersmith and Fulham
51.5249,-0.227299,Hammersmith and Fulham
51.5243,-0.227399,Hammersmith and Fulham
51.522,-0.227199,Hammersmith and Fulham
51.5201,-0.225899,Hammersmith and Fulham
51.518,-0.222699,Hammersmith and Fulham
51.5132,-0.216299,Hammersmith and Fulham
51.5114,-0.215199,Hammersmith and Fulham
51.5082,-0.213999,Hammersmith and Fulham
51.5068,-0.213999,Hammersmith and Fulham
51.5035,-0.214199,Hammersmith and Fulham
51.5025,-0.2141,Hammersmith and Fulham
51.5013,-0.2137,Hammersmith and Fulham
51.4998,-0.212799,Hammersmith and Fulham
51.4962,-0.209399,Hammersmith and Fulham
51.4927,-0.2045,Hammersmith and Fulham
51.4884,-0.197799,Hammersmith and Fulham
51.4854,-0.193199,Hammersmith and Fulham
51.4826,-0.190299,Hammersmith and Fulham
51.4781,-0.185199,Hammersmith and Fulham
51.4762,-0.182699,Hammersmith and Fulham
51.4753,-0.179399,Hammersmith and Fulham
51.551,-0.016401,Waltham Forest
51.5545,-0.019101,Waltham Forest
51.5557,-0.0213,Waltham Forest
51.5571,-0.024101,Waltham Forest
51.5583,-0.025,Waltham Forest
51.5594,-0.0278,Waltham Forest
51.5596,-0.029301,Waltham Forest
51.5599,-0.031201,Waltham Forest
51.5594,-0.0328,Waltham Forest
51.5595,-0.034101,Waltham Forest
51.56,-0.0382,Waltham Forest
51.5603,-0.041201,Waltham Forest
51.5617,-0.0451,Waltham Forest
51.562,-0.0459,Waltham Forest
51.5641,-0.0474,Waltham Forest
51.5661,-0.048501,Waltham Forest
51.5689,-0.0517,Waltham Forest
51.5701,-0.053,Waltham Forest
51.5701,-0.054301,Waltham Forest
51.5699,-0.056201,Waltham Forest
51.5699,-0.0575,Waltham Forest
51.5713,-0.058701,Waltham Forest
51.5737,-0.0597,Waltham Forest
51.5753,-0.0604,Waltham Forest
51.578,-0.0619,Waltham Forest
51.5783,-0.062001,Waltham Forest
51.5797,-0.0623,Waltham Forest
51.58,-0.0644,Waltham Forest
51.5818,-0.0648,Waltham Forest
51.5826,-0.061601,Waltham Forest
51.5844,-0.0577,Waltham Forest
51.5867,-0.0571,Waltham Forest
51.592,-0.057001,Waltham Forest
51.5919,-0.0549,Waltham Forest
51.5936,-0.054301,Waltham Forest
51.5946,-0.0561,Waltham Forest
51.5962,-0.0555,Waltham Forest
51.5956,-0.0526,Waltham Forest
51.5981,-0.051201,Waltham Forest
51.5995,-0.048,Waltham Forest
51.6001,-0.046801,Waltham Forest
51.6023,-0.047001,Waltham Forest
51.6046,-0.0436,Waltham Forest
51.6054,-0.0433,Waltham Forest
51.6054,-0.041201,Waltham Forest
51.6079,-0.0363,Waltham Forest
51.609,-0.034,Waltham Forest
51.6093,-0.0327,Waltham Forest
51.6132,-0.0305,Waltham Forest
51.6181,-0.0269,Waltham Forest
51.6208,-0.0248,Waltham Forest
51.6237,-0.0227,Waltham Forest
51.6261,-0.0215,Waltham Forest
51.627,-0.0204,Waltham Forest
51.6277,-0.019,Waltham Forest
51.6297,-0.0171,Waltham Forest
51.6313,-0.014501,Waltham Forest
51.6329,-0.0127,Waltham Forest
51.6349,-0.0129,Waltham Forest
51.6363,-0.0123,Waltham Forest
51.6378,-0.011601,Waltham Forest
51.642,-0.0111,Waltham Forest
51.6433,-0.0109,Waltham Forest
51.6445,-0.01,Waltham Forest
51.6485,-0.0096,Waltham Forest
51.6477,-0.0065,Waltham Forest
51.6472,-0.004101,Waltham Forest
51.6467,-0.0033,Waltham Forest
51.6445,-0.002001,Waltham Forest
51.6434,-0.0004,Waltham Forest
51.6435,0.0004,Waltham Forest
51.6442,0.001099,Waltham Forest
51.6447,0.0017,Waltham Forest
51.6445,0.0026,Waltham Forest
51.6436,0.0033,Waltham Forest
51.6428,0.0037,Waltham Forest
51.6422,0.0045,Waltham Forest
51.6417,0.0069,Waltham Forest
51.6416,0.0127,Waltham Forest
51.6416,0.0166,Waltham Forest
51.6415,0.0204,Waltham Forest
51.6417,0.021499,Waltham Forest
51.6423,0.0235,Waltham Forest
51.6419,0.0242,Waltham Forest
51.6412,0.0245,Waltham Forest
51.6398,0.0246,Waltham Forest
51.6374,0.0253,Waltham Forest
51.6337,0.025699,Waltham Forest
51.6326,0.0254,Waltham Forest
51.6284,0.0235,Waltham Forest
51.6255,0.0219,Waltham Forest
51.625,0.0214,Waltham Forest
51.6211,0.0156,Waltham Forest
51.6196,0.0123,Waltham Forest
51.6188,0.0128,Waltham Forest
51.618,0.0131,Waltham Forest
51.6165,0.0167,Waltham Forest
51.613,0.0212,Waltham Forest
51.6127,0.021499,Waltham Forest
51.6105,0.0219,Waltham Forest
51.6087,0.0208,Waltham Forest
51.6066,0.018799,Waltham Forest
51.6047,0.0176,Waltham Forest
51.599,0.013599,Waltham Forest
51.5966,0.0128,Waltham Forest
51.5943,0.0133,Waltham Forest
51.5895,0.0156,Waltham Forest
51.5849,0.0167,Waltham Forest
51.5837,0.0167,Waltham Forest
51.5787,0.0173,Waltham Forest
51.5731,0.0171,Waltham Forest
51.5706,0.018199,Waltham Forest
51.5673,0.0195,Waltham Forest
51.565,0.0192,Waltham Forest
51.5644,0.0179,Waltham Forest
51.5643,0.0166,Waltham Forest
51.5641,0.015,Waltham Forest
51.5594,0.0145,Waltham Forest
51.5591,0.018199,Waltham Forest
51.5564,0.0214,Waltham Forest
51.5562,0.021499,Waltham Forest
51.5539,0.016299,Waltham Forest
51.5551,0.013799,Waltham Forest
51.5544,0.0094,Waltham Forest
51.5518,0.008599,Waltham Forest
51.5514,0.0056,Waltham Forest
51.5521,0.0045,Waltham Forest
51.5506,-0.0079,Waltham Forest
51.5507,-0.0081,Waltham Forest
51.5521,-0.0088,Waltham Forest
51.5521,-0.008901,Waltham Forest
51.5519,-0.0119,Waltham Forest
51.551,-0.016401,Waltham Forest
51.5562,0.021499,Redbridge
51.5564,0.0214,Redbridge
51.5591,0.018199,Redbridge
51.5594,0.0145,Redbridge
51.5641,0.015,Redbridge
51.5643,0.0166,Redbridge
51.5644,0.0179,Redbridge
51.565,0.0192,Redbridge
51.5673,0.0195,Redbridge
51.5706,0.018199,Redbridge
51.5731,0.0171,Redbridge
51.5787,0.0173,Redbridge
51.5837,0.0167,Redbridge
51.5849,0.0167,Redbridge
51.5895,0.0156,Redbridge
51.5943,0.0133,Redbridge
51.5966,0.0128,Redbridge
51.599,0.013599,Redbridge
51.6047,0.0176,Redbridge
51.6066,0.018799,Redbridge
51.6087,0.0208,Redbridge
51.6105,0.0219,Redbridge
51.6127,0.021499,Redbridge
51.613,0.0212,Redbridge
51.6165,0.0167,Redbridge
51.618,0.0131,Redbridge
51.6188,0.0128,Redbridge
51.6196,0.0123,Redbridge
51.6211,0.0156,Redbridge
51.625,0.0214,Redbridge
51.6255,0.0219,Redbridge
51.6284,0.0235,Redbridge
51.6277,0.0243,Redbridge
51.6259,0.0271,Redbridge
51.624,0.0298,Redbridge
51.6213,0.033799,Redbridge
51.6172,0.038999,Redbridge
51.6161,0.0406,Redbridge
51.6145,0.0448,Redbridge
51.6135,0.0472,Redbridge
51.6124,0.0498,Redbridge
51.6119,0.051,Redbridge
51.6111,0.0537,Redbridge
51.6104,0.056099,Redbridge
51.6093,0.0598,Redbridge
51.6077,0.0647,Redbridge
51.6064,0.0685,Redbridge
51.6055,0.0714,Redbridge
51.6052,0.0742,Redbridge
51.6054,0.0768,Redbridge
51.6058,0.077999,Redbridge
51.606,0.0789,Redbridge
51.6062,0.08,Redbridge
51.6065,0.0817,Redbridge
51.6066,0.0833,Redbridge
51.6065,0.0852,Redbridge
51.6061,0.0869,Redbridge
51.606,0.0881,Redbridge
51.606,0.0896,Redbridge
51.6061,0.0916,Redbridge
51.6065,0.093399,Redbridge
51.6071,0.0942,Redbridge
51.6078,0.0948,Redbridge
51.6104,0.0949,Redbridge
51.6109,0.0948,Redbridge
51.6124,0.093999,Redbridge
51.6133,0.093799,Redbridge
51.6139,0.095,Redbridge
51.6143,0.0971,Redbridge
51.6129,0.0995,Redbridge
51.614,0.1034,Redbridge
51.6142,0.107401,Redbridge
51.6156,0.112001,Redbridge
51.6158,0.114,Redbridge
51.6155,0.116801,Redbridge
51.6155,0.118901,Redbridge
51.6157,0.121401,Redbridge
51.6165,0.124201,Redbridge
51.617,0.1252,Redbridge
51.6231,0.134701,Redbridge
51.6212,0.136701,Redbridge
51.6183,0.1388,Redbridge
51.6154,0.1405,Redbridge
51.6116,0.142401,Redbridge
51.607,0.144101,Redbridge
51.603,0.145401,Redbridge
51.5988,0.1463,Redbridge
51.5874,0.1311,Redbridge
51.5852,0.1282,Redbridge
51.5837,0.127999,Redbridge
51.5825,0.1284,Redbridge
51.5817,0.129101,Redbridge
51.5811,0.133501,Redbridge
51.5796,0.1332,Redbridge
51.5789,0.1315,Redbridge
51.5781,0.131,Redbridge
51.5764,0.1307,Redbridge
51.5728,0.131201,Redbridge
51.5674,0.1284,Redbridge
51.5651,0.124301,Redbridge
51.5639,0.119501,Redbridge
51.5598,0.1165,Redbridge
51.5589,0.1165,Redbridge
51.5578,0.1159,Redbridge
51.5575,0.112901,Redbridge
51.557,0.112601,Redbridge
51.5558,0.113301,Redbridge
51.553,0.110001,Redbridge
51.5522,0.1065,Redbridge
51.5505,0.102701,Redbridge
51.5479,0.096499,Redbridge
51.5474,0.0939,Redbridge
51.5493,0.0929,Redbridge
51.5492,0.0926,Redbridge
51.5469,0.085899,Redbridge
51.5468,0.0817,Redbridge
51.5447,0.073199,Redbridge
51.544,0.0704,Redbridge
51.5437,0.0692,Redbridge
51.5433,0.0678,Redbridge
51.5492,0.068599,Redbridge
51.5531,0.0671,Redbridge
51.5543,0.066499,Redbridge
51.5556,0.065499,Redbridge
51.5559,0.065,Redbridge
51.5563,0.0641,Redbridge
51.5562,0.0604,Redbridge
51.5571,0.0597,Redbridge
51.5608,0.055499,Redbridge
51.563,0.0528,Redbridge
51.565,0.050899,Redbridge
51.5652,0.0492,Redbridge
51.5641,0.0458,Redbridge
51.5627,0.0425,Redbridge
51.5589,0.0435,Redbridge
51.5576,0.0453,Redbridge
51.5568,0.0474,Redbridge
51.5567,0.0478,Redbridge
51.5554,0.046499,Redbridge
51.5544,0.043799,Redbridge
51.5536,0.0367,Redbridge
51.5529,0.0294,Redbridge
51.553,0.0268,Redbridge
51.553,0.0242,Redbridge
51.5536,0.0242,Redbridge
51.5562,0.023799,Redbridge
51.5562,0.021499,Redbridge
51.3921,-0.318599,Kingston
51.3929,-0.3187,Kingston
51.3939,-0.318799,Kingston
51.3944,-0.317099,Kingston
51.3973,-0.313999,Kingston
51.3998,-0.3112,Kingston
51.4009,-0.310799,Kingston
51.4024,-0.310299,Kingston
51.4042,-0.310499,Kingston
51.4065,-0.310099,Kingston
51.4082,-0.309101,Kingston
51.4086,-0.308199,Kingston
51.409,-0.307799,Kingston
51.41,-0.307999,Kingston
51.4107,-0.308599,Kingston
51.4137,-0.3095,Kingston
51.4152,-0.309599,Kingston
51.4158,-0.309399,Kingston
51.4183,-0.308099,Kingston
51.4199,-0.307399,Kingston
51.4215,-0.307399,Kingston
51.424,-0.308299,Kingston
51.4256,-0.309599,Kingston
51.4273,-0.312299,Kingston
51.4276,-0.312499,Kingston
51.4279,-0.312499,Kingston
51.4292,-0.312599,Kingston
51.4299,-0.312399,Kingston
51.4339,-0.3112,Kingston
51.4345,-0.310799,Kingston
51.4345,-0.310199,Kingston
51.4341,-0.3066,Kingston
51.4335,-0.303501,Kingston
51.4331,-0.302,Kingston
51.4321,-0.299399,Kingston
51.4314,-0.297199,Kingston
51.4303,-0.2935,Kingston
51.4295,-0.291,Kingston
51.429,-0.289399,Kingston
51.4285,-0.288299,Kingston
51.4252,-0.2866,Kingston
51.4243,-0.285699,Kingston
51.4234,-0.284599,Kingston
51.4228,-0.2835,Kingston
51.4225,-0.282699,Kingston
51.4224,-0.2812,Kingston
51.4225,-0.280099,Kingston
51.4227,-0.279799,Kingston
51.4291,-0.273299,Kingston
51.428,-0.271,Kingston
51.4284,-0.270599,Kingston
51.43,-0.268799,Kingston
51.436,-0.2564,Kingston
51.4382,-0.251899,Kingston
51.4347,-0.248599,Kingston
51.4337,-0.2485,Kingston
51.4327,-0.249199,Kingston
51.4305,-0.251299,Kingston
51.4299,-0.251099,Kingston
51.4275,-0.249199,Kingston
51.4258,-0.2491,Kingston
51.4241,-0.2485,Kingston
51.4212,-0.246699,Kingston
51.4177,-0.2468,Kingston
51.4128,-0.247,Kingston
51.41,-0.247399,Kingston
51.4088,-0.247099,Kingston
51.4065,-0.244699,Kingston
51.4052,-0.243999,Kingston
51.4037,-0.243999,Kingston
51.4025,-0.245099,Kingston
51.4024,-0.245399,Kingston
51.4023,-0.245799,Kingston
51.4017,-0.2464,Kingston
51.4013,-0.246699,Kingston
51.4,-0.247199,Kingston
51.398,-0.247199,Kingston
51.3965,-0.245499,Kingston
51.3942,-0.241899,Kingston
51.3927,-0.240299,Kingston
51.3915,-0.239699,Kingston
51.3902,-0.2391,Kingston
51.3902,-0.2389,Kingston
51.3912,-0.235299,Kingston
51.3879,-0.2337,Kingston
51.3875,-0.235199,Kingston
51.3856,-0.240599,Kingston
51.3836,-0.242,Kingston
51.3804,-0.243199,Kingston
51.3792,-0.243999,Kingston
51.3776,-0.249999,Kingston
51.3775,-0.255499,Kingston
51.3773,-0.2587,Kingston
51.3775,-0.260199,Kingston
51.3765,-0.262699,Kingston
51.3752,-0.2662,Kingston
51.3747,-0.267899,Kingston
51.3738,-0.269399,Kingston
51.3725,-0.2714,Kingston
51.3707,-0.273999,Kingston
51.3693,-0.275799,Kingston
51.3677,-0.278099,Kingston
51.3658,-0.281099,Kingston
51.3643,-0.284399,Kingston
51.3623,-0.285499,Kingston
51.3607,-0.285599,Kingston
51.3584,-0.287499,Kingston
51.3577,-0.2887,Kingston
51.3573,-0.2891,Kingston
51.3551,-0.290099,Kingston
51.3523,-0.2916,Kingston
51.351,-0.292499,Kingston
51.3503,-0.294199,Kingston
51.3488,-0.297399,Kingston
51.3482,-0.298199,Kingston
51.3473,-0.299199,Kingston
51.3462,-0.299799,Kingston
51.3448,-0.3006,Kingston
51.3435,-0.301899,Kingston
51.3417,-0.303299,Kingston
51.3409,-0.3037,Kingston
51.3406,-0.303799,Kingston
51.3393,-0.303599,Kingston
51.3377,-0.303399,Kingston
51.3364,-0.3045,Kingston
51.335,-0.307699,Kingston
51.333,-0.309799,Kingston
51.3317,-0.3116,Kingston
51.3292,-0.315199,Kingston
51.3279,-0.317899,Kingston
51.3275,-0.318999,Kingston
51.3273,-0.320699,Kingston
51.3272,-0.323199,Kingston
51.3272,-0.325,Kingston
51.3274,-0.326499,Kingston
51.3282,-0.327599,Kingston
51.3287,-0.327999,Kingston
51.3296,-0.327999,Kingston
51.3308,-0.327799,Kingston
51.333,-0.327199,Kingston
51.344,-0.328199,Kingston
51.353,-0.3291,Kingston
51.3538,-0.328099,Kingston
51.3552,-0.326899,Kingston
51.3587,-0.3235,Kingston
51.3669,-0.317599,Kingston
51.373,-0.3135,Kingston
51.3785,-0.310699,Kingston
51.3807,-0.310499,Kingston
51.381,-0.310799,Kingston
51.3874,-0.316,Kingston
51.3873,-0.317,Kingston
51.3879,-0.317599,Kingston
51.389,-0.3182,Kingston
51.3913,-0.318399,Kingston
51.3921,-0.318599,Kingston
51.4219,-0.383399,Richmond
51.4227,-0.381601,Richmond
51.4236,-0.3825,Richmond
51.4296,-0.387799,Richmond
51.4353,-0.378099,Richmond
51.4358,-0.377499,Richmond
51.4364,-0.377499,Richmond
51.4371,-0.3762,Richmond
51.4391,-0.372599,Richmond
51.4412,-0.3683,Richmond
51.4415,-0.3685,Richmond
51.4426,-0.369699,Richmond
51.443,-0.3708,Richmond
51.4431,-0.372399,Richmond
51.4429,-0.374999,Richmond
51.4431,-0.3774,Richmond
51.4441,-0.381,Richmond
51.445,-0.383199,Richmond
51.4459,-0.3837,Richmond
51.4466,-0.383599,Richmond
51.4473,-0.382599,Richmond
51.4486,-0.381099,Richmond
51.4544,-0.375499,Richmond
51.4578,-0.373599,Richmond
51.4583,-0.372699,Richmond
51.4588,-0.362399,Richmond
51.4589,-0.3591,Richmond
51.4587,-0.3564,Richmond
51.4579,-0.3514,Richmond
51.4575,-0.349799,Richmond
51.4577,-0.3487,Richmond
51.4584,-0.341899,Richmond
51.4582,-0.340899,Richmond
51.4578,-0.340099,Richmond
51.456,-0.338599,Richmond
51.4551,-0.3368,Richmond
51.4546,-0.3359,Richmond
51.4546,-0.335099,Richmond
51.4559,-0.329999,Richmond
51.4565,-0.328199,Richmond
51.4568,-0.325,Richmond
51.4575,-0.322899,Richmond
51.4578,-0.322699,Richmond
51.4612,-0.323399,Richmond
51.4633,-0.323599,Richmond
51.4645,-0.323199,Richmond
51.465,-0.321699,Richmond
51.4657,-0.319599,Richmond
51.4652,-0.317199,Richmond
51.4675,-0.3168,Richmond
51.4697,-0.3166,Richmond
51.4704,-0.316299,Richmond
51.4708,-0.315899,Richmond
51.4712,-0.314799,Richmond
51.4722,-0.311,Richmond
51.4733,-0.308299,Richmond
51.4744,-0.305799,Richmond
51.4769,-0.302499,Richmond
51.4805,-0.2991,Richmond
51.4832,-0.296899,Richmond
51.4848,-0.295499,Richmond
51.4853,-0.2943,Richmond
51.4859,-0.292499,Richmond
51.4865,-0.289399,Richmond
51.4869,-0.285899,Richmond
51.4867,-0.283599,Richmond
51.4864,-0.281499,Richmond
51.4854,-0.279199,Richmond
51.4842,-0.2768,Richmond
51.4829,-0.275199,Richmond
51.4807,-0.273599,Richmond
51.4791,-0.272699,Richmond
51.4771,-0.2716,Richmond
51.4757,-0.270599,Richmond
51.4741,-0.2691,Richmond
51.4727,-0.267199,Richmond
51.4713,-0.2641,Richmond
51.4705,-0.261699,Richmond
51.4704,-0.2598,Richmond
51.4707,-0.257499,Richmond
51.4713,-0.255399,Richmond
51.4721,-0.252599,Richmond
51.4737,-0.250099,Richmond
51.4759,-0.248599,Richmond
51.4787,-0.247899,Richmond
51.4811,-0.247499,Richmond
51.4829,-0.246699,Richmond
51.4848,-0.244999,Richmond
51.4857,-0.243799,Richmond
51.4869,-0.2414,Richmond
51.4882,-0.238599,Richmond
51.489,-0.236,Richmond
51.4895,-0.2335,Richmond
51.4891,-0.231,Richmond
51.4881,-0.228399,Richmond
51.4861,-0.225599,Richmond
51.4839,-0.2241,Richmond
51.4818,-0.2235,Richmond
51.4787,-0.222899,Richmond
51.4771,-0.222699,Richmond
51.4756,-0.222099,Richmond
51.4743,-0.222599,Richmond
51.4739,-0.222999,Richmond
51.4724,-0.223999,Richmond
51.4716,-0.2245,Richmond
51.4723,-0.227399,Richmond
51.4733,-0.232499,Richmond
51.4722,-0.233099,Richmond
51.4651,-0.236099,Richmond
51.4648,-0.236299,Richmond
51.4649,-0.238599,Richmond
51.4653,-0.244899,Richmond
51.4653,-0.247199,Richmond
51.4655,-0.2495,Richmond
51.4655,-0.250799,Richmond
51.4638,-0.253501,Richmond
51.4603,-0.2564,Richmond
51.4574,-0.257999,Richmond
51.456,-0.258399,Richmond
51.4554,-0.256299,Richmond
51.455,-0.255299,Richmond
51.4547,-0.2549,Richmond
51.4542,-0.253999,Richmond
51.4535,-0.253299,Richmond
51.4476,-0.244999,Richmond
51.4433,-0.239699,Richmond
51.4432,-0.240099,Richmond
51.4382,-0.251899,Richmond
51.436,-0.2564,Richmond
51.43,-0.268799,Richmond
51.4284,-0.270599,Richmond
51.428,-0.271,Richmond
51.4291,-0.273299,Richmond
51.4227,-0.279799,Richmond
51.4225,-0.280099,Richmond
51.4224,-0.2812,Richmond
51.4225,-0.282699,Richmond
51.4228,-0.2835,Richmond
51.4234,-0.284599,Richmond
51.4243,-0.285699,Richmond
51.4252,-0.2866,Richmond
51.4285,-0.288299,Richmond
51.429,-0.289399,Richmond
51.4295,-0.291,Richmond
51.4303,-0.2935,Richmond
51.4314,-0.297199,Richmond
51.4321,-0.299399,Richmond
51.4331,-0.302,Richmond
51.4335,-0.303501,Richmond
51.4341,-0.3066,Richmond
51.4345,-0.310199,Richmond
51.4345,-0.310799,Richmond
51.4339,-0.3112,Richmond
51.4299,-0.312399,Richmond
51.4292,-0.312599,Richmond
51.4279,-0.312499,Richmond
51.4276,-0.312499,Richmond
51.4273,-0.312299,Richmond
51.4256,-0.309599,Richmond
51.424,-0.308299,Richmond
51.4215,-0.307399,Richmond
51.4199,-0.307399,Richmond
51.4183,-0.308099,Richmond
51.4158,-0.309399,Richmond
51.4152,-0.309599,Richmond
51.4137,-0.3095,Richmond
51.4107,-0.308599,Richmond
51.41,-0.307999,Richmond
51.409,-0.307799,Richmond
51.4086,-0.308199,Richmond
51.4082,-0.309101,Richmond
51.4065,-0.310099,Richmond
51.4042,-0.310499,Richmond
51.4024,-0.310299,Richmond
51.4009,-0.310799,Richmond
51.3998,-0.3112,Richmond
51.3973,-0.313999,Richmond
51.3944,-0.317099,Richmond
51.3939,-0.318799,Richmond
51.3935,-0.321,Richmond
51.3933,-0.325,Richmond
51.3942,-0.3266,Richmond
51.3954,-0.328199,Richmond
51.3969,-0.330199,Richmond
51.4006,-0.334199,Richmond
51.4038,-0.337399,Richmond
51.4051,-0.339999,Richmond
51.406,-0.342,Richmond
51.4072,-0.344199,Richmond
51.4096,-0.348799,Richmond
51.4107,-0.352,Richmond
51.4114,-0.353999,Richmond
51.4122,-0.357,Richmond
51.4123,-0.3586,Richmond
51.4125,-0.360499,Richmond
51.4122,-0.363599,Richmond
51.4114,-0.368399,Richmond
51.4104,-0.371601,Richmond
51.4093,-0.3754,Richmond
51.409,-0.377799,Richmond
51.4091,-0.379199,Richmond
51.4095,-0.3808,Richmond
51.4101,-0.387001,Richmond
51.4102,-0.388099,Richmond
51.4138,-0.389199,Richmond
51.4142,-0.388599,Richmond
51.4141,-0.384799,Richmond
51.4148,-0.3845,Richmond
51.4194,-0.385199,Richmond
51.4219,-0.383399,Richmond
51.3197,-0.0773,Croydon
51.3186,-0.0781,Croydon
51.3178,-0.0781,Croydon
51.3158,-0.0807,Croydon
51.3157,-0.0808,Croydon
51.3153,-0.0805,Croydon
51.3129,-0.0777,Croydon
51.3122,-0.0779,Croydon
51.3115,-0.0782,Croydon
51.311,-0.078501,Croydon
51.3105,-0.079,Croydon
51.3091,-0.0815,Croydon
51.3087,-0.0822,Croydon
51.3083,-0.0829,Croydon
51.3078,-0.083701,Croydon
51.3063,-0.0853,Croydon
51.3052,-0.0861,Croydon
51.3033,-0.086601,Croydon
51.3024,-0.087001,Croydon
51.302,-0.0874,Croydon
51.3016,-0.0879,Croydon
51.3012,-0.0892,Croydon
51.3003,-0.0921,Croydon
51.2994,-0.0948,Croydon
51.2981,-0.0982,Croydon
51.2971,-0.100899,Croydon
51.2955,-0.105799,Croydon
51.2944,-0.1085,Croydon
51.2936,-0.109799,Croydon
51.2926,-0.111299,Croydon
51.2919,-0.112499,Croydon
51.2911,-0.1135,Croydon
51.2904,-0.1139,Croydon
51.2878,-0.115099,Croydon
51.2875,-0.115499,Croydon
51.2875,-0.1191,Croydon
51.2871,-0.122399,Croydon
51.2871,-0.123599,Croydon
51.2872,-0.1241,Croydon
51.2899,-0.1264,Croydon
51.2919,-0.127999,Croydon
51.293,-0.128999,Croydon
51.297,-0.132099,Croydon
51.2993,-0.133999,Croydon
51.3001,-0.134699,Croydon
51.3005,-0.135299,Croydon
51.3003,-0.142999,Croydon
51.3007,-0.144599,Croydon
51.3008,-0.144899,Croydon
51.3014,-0.147799,Croydon
51.3019,-0.150699,Croydon
51.3021,-0.152499,Croydon
51.3029,-0.153399,Croydon
51.3045,-0.154599,Croydon
51.3059,-0.155599,Croydon
51.3094,-0.153199,Croydon
51.3094,-0.1537,Croydon
51.3093,-0.157699,Croydon
51.3098,-0.157399,Croydon
51.3141,-0.154999,Croydon
51.3147,-0.155599,Croydon
51.3157,-0.158399,Croydon
51.3166,-0.159799,Croydon
51.3171,-0.160199,Croydon
51.3178,-0.160699,Croydon
51.3196,-0.1612,Croydon
51.3212,-0.1568,Croydon
51.3212,-0.156699,Croydon
51.3224,-0.153599,Croydon
51.3231,-0.151499,Croydon
51.3241,-0.147699,Croydon
51.3237,-0.145299,Croydon
51.3276,-0.143199,Croydon
51.3294,-0.142299,Croydon
51.3301,-0.142299,Croydon
51.3316,-0.142999,Croydon
51.3313,-0.144999,Croydon
51.3321,-0.145699,Croydon
51.3363,-0.146899,Croydon
51.3396,-0.147699,Croydon
51.34,-0.145799,Croydon
51.3401,-0.145499,Croydon
51.3405,-0.145499,Croydon
51.3429,-0.142699,Croydon
51.3446,-0.143099,Croydon
51.3459,-0.1391,Croydon
51.3465,-0.135399,Croydon
51.3479,-0.131899,Croydon
51.35,-0.129699,Croydon
51.3492,-0.1287,Croydon
51.3486,-0.126899,Croydon
51.3473,-0.125399,Croydon
51.3476,-0.120599,Croydon
51.3522,-0.1195,Croydon
51.3531,-0.120499,Croydon
51.3547,-0.1212,Croydon
51.3564,-0.121499,Croydon
51.3563,-0.124399,Croydon
51.3592,-0.124399,Croydon
51.3612,-0.1214,Croydon
51.3622,-0.122499,Croydon
51.364,-0.124899,Croydon
51.3642,-0.123199,Croydon
51.3704,-0.124799,Croydon
51.3781,-0.127199,Croydon
51.3811,-0.129301,Croydon
51.3858,-0.1312,Croydon
51.3927,-0.132699,Croydon
51.3936,-0.131699,Croydon
51.3947,-0.130699,Croydon
51.3971,-0.127899,Croydon
51.3995,-0.127399,Croydon
51.4061,-0.1314,Croydon
51.4085,-0.1318,Croydon
51.4119,-0.131099,Croydon
51.4162,-0.127899,Croydon
51.4207,-0.118999,Croydon
51.4235,-0.114999,Croydon
51.4235,-0.108199,Croydon
51.423,-0.101699,Croydon
51.4232,-0.0958,Croydon
51.4235,-0.0924,Croydon
51.4234,-0.0906,Croydon
51.4212,-0.0881,Croydon
51.4209,-0.0863,Croydon
51.4204,-0.0829,Croydon
51.4202,-0.0794,Croydon
51.4202,-0.0786,Croydon
51.4169,-0.081801,Croydon
51.4155,-0.081601,Croydon
51.4129,-0.0802,Croydon
51.4114,-0.076401,Croydon
51.4104,-0.0755,Croydon
51.4078,-0.0738,Croydon
51.4046,-0.0707,Croydon
51.4031,-0.0683,Croydon
51.4022,-0.0654,Croydon
51.4019,-0.063501,Croydon
51.4009,-0.0617,Croydon
51.4001,-0.0605,Croydon
51.4001,-0.0603,Croydon
51.4019,-0.056801,Croydon
51.402,-0.0565,Croydon
51.3984,-0.051801,Croydon
51.3971,-0.051001,Croydon
51.3961,-0.051401,Croydon
51.3946,-0.053,Croydon
51.3943,-0.0533,Croydon
51.3927,-0.0475,Croydon
51.391,-0.0465,Croydon
51.3897,-0.043701,Croydon
51.39,-0.041601,Croydon
51.3892,-0.039,Croydon
51.3871,-0.0373,Croydon
51.3841,-0.0378,Croydon
51.3828,-0.038501,Croydon
51.3819,-0.038501,Croydon
51.3797,-0.0378,Croydon
51.3781,-0.0372,Croydon
51.3778,-0.036201,Croydon
51.378,-0.034,Croydon
51.3783,-0.0334,Croydon
51.3779,-0.0304,Croydon
51.3718,-0.0269,Croydon
51.3692,-0.026001,Croydon
51.3692,-0.0272,Croydon
51.3675,-0.026001,Croydon
51.3677,-0.0246,Croydon
51.3653,-0.0234,Croydon
51.3625,-0.021801,Croydon
51.3583,-0.0171,Croydon
