ward_code,ward_name,borough_code,borough_name,party,party_long,number_votes
E05000559,Carshalton South And Clockhouse,E09000029,Sutton,LAB,Conservative Party,1059
E05000559,Carshalton South And Clockhouse,E09000029,Sutton,LD,Conservative Party,4877
E05000560,Cheam,E09000029,Sutton,CON,Conservative Party,6168
E05000560,Cheam,E09000029,Sutton,LAB,Conservative Party,890
E05000560,Cheam,E09000029,Sutton,LD,Conservative Party,4256
E05000561,Nonsuch,E09000029,Sutton,CON,Conservative Party,4552
E05000561,Nonsuch,E09000029,Sutton,IND,Conservative Party,848
E05000561,Nonsuch,E09000029,Sutton,LAB,Conservative Party,1246
E05000561,Nonsuch,E09000029,Sutton,LD,Conservative Party,3935
E05000561,Nonsuch,E09000029,Sutton,UKIP,Conservative Party,453
E05000562,St. Helier,E09000029,Sutton,CON,Conservative Party,1593
E05000562,St. Helier,E09000029,Sutton,LAB,Conservative Party,2421
E05000562,St. Helier,E09000029,Sutton,LD,Conservative Party,2962
E05000562,St. Helier,E09000029,Sutton,NF,Conservative Party,49
E05000562,St. Helier,E09000029,Sutton,UKIP,Conservative Party,613
E05000563,Stonecot,E09000029,Sutton,CON,Conservative Party,4293
E05000563,Stonecot,E09000029,Sutton,GRE,Conservative Party,516
E05000563,Stonecot,E09000029,Sutton,LAB,Conservative Party,1920
E05000563,Stonecot,E09000029,Sutton,LD,Conservative Party,2977
E05000563,Stonecot,E09000029,Sutton,UKIP,Conservative Party,374
E05000564,Sutton Central,E09000029,Sutton,CON,Conservative Party,2272
E05000564,Sutton Central,E09000029,Sutton,GRE,Conservative Party,293
E05000564,Sutton Central,E09000029,Sutton,LAB,Conservative Party,2948
E05000564,Sutton Central,E09000029,Sutton,LD,Conservative Party,3609
E05000564,Sutton Central,E09000029,Sutton,UKIP,Conservative Party,266
E05000565,Sutton North,E09000029,Sutton,CON,Conservative Party,3187
E05000565,Sutton North,E09000029,Sutton,LAB,Conservative Party,2177
E05000565,Sutton North,E09000029,Sutton,LD,Conservative Party,3835
E05000565,Sutton North,E09000029,Sutton,UKIP,Conservative Party,435
E05000566,Sutton South,E09000029,Sutton,CON,Conservative Party,3963
E05000566,Sutton South,E09000029,Sutton,LAB,Conservative Party,1595
E05000566,Sutton South,E09000029,Sutton,LD,Conservative Party,3837
E05000567,Sutton West,E09000029,Sutton,CON,Conservative Party,3887
E05000567,Sutton West,E09000029,Sutton,GRE,Conservative Party,300
E05000567,Sutton West,E09000029,Sutton,LAB,Conservative Party,2191
E05000567,Sutton West,E09000029,Sutton,LD,Conservative Party,3684
E05000568,The Wrythe,E09000029,Sutton,CON,Conservative Party,2166
E05000568,The Wrythe,E09000029,Sutton,GRE,Conservative Party,512
E05000568,The Wrythe,E09000029,Sutton,LAB,Conservative Party,1507
E05000568,The Wrythe,E09000029,Sutton,LD,Conservative Party,3797
E05000568,The Wrythe,E09000029,Sutton,UKIP,Conservative Party,502
E05000569,Wallington North,E09000029,Sutton,CON,Conservative Party,2627
E05000569,Wallington North,E09000029,Sutton,GRE,Conservative Party,522
E05000569,Wallington North,E09000029,Sutton,LAB,Conservative Party,1636
E05000569,Wallington North,E09000029,Sutton,LD,Conservative Party,4729
E05000569,Wallington North,E09000029,Sutton,UKIP,Conservative Party,295
E05000570,Wallington South,E09000029,Sutton,CON,Conservative Party,3300
E05000570,Wallington South,E09000029,Sutton,GRE,Conservative Party,404
E05000570,Wallington South,E09000029,Sutton,LAB,Conservative Party,1292
E05000570,Wallington South,E09000029,Sutton,LD,Conservative Party,5085
E05000571,Wandle Valley,E09000029,Sutton,CON,Conservative Party,1387
E05000571,Wandle Valley,E09000029,Sutton,GRE,Conservative Party,601
E05000571,Wandle Valley,E09000029,Sutton,LAB,Conservative Party,2432
E05000571,Wandle Valley,E09000029,Sutton,LD,Conservative Party,3135
E05000571,Wandle Valley,E09000029,Sutton,UKIP,Conservative Party,599
E05000572,Worcester Park,E09000029,Sutton,CON,Conservative Party,4419
E05000572,Worcester Park,E09000029,Sutton,LAB,Conservative Party,1977
E05000572,Worcester Park,E09000029,Sutton,LD,Conservative Party,4709
E05000590,Cann Hall,E09000031,Waltham Forest,CON,Conservative Party,512
E05000590,Cann Hall,E09000031,Waltham Forest,GRE,Conservative Party,434
E05000590,Cann Hall,E09000031,Waltham Forest,LAB,Conservative Party,5922
E05000590,Cann Hall,E09000031,Waltham Forest,LD,Conservative Party,1982
E05000590,Cann Hall,E09000031,Waltham Forest,TUSC,Conservative Party,67
E05000591,Cathall,E09000031,Waltham Forest,CON,Conservative Party,566
E05000591,Cathall,E09000031,Waltham Forest,DP,Conservative Party,50
E05000591,Cathall,E09000031,Waltham Forest,GRE,Conservative Party,320
E05000591,Cathall,E09000031,Waltham Forest,LAB,Conservative Party,5746
E05000591,Cathall,E09000031,Waltham Forest,LD,Conservative Party,630
E05000591,Cathall,E09000031,Waltham Forest,TUSC,Conservative Party,76
E05000592,Chapel End,E09000031,Waltham Forest,CON,Conservative Party,1383
E05000592,Chapel End,E09000031,Waltham Forest,GRE,Conservative Party,712
E05000592,Chapel End,E09000031,Waltham Forest,LAB,Conservative Party,6445
E05000592,Chapel End,E09000031,Waltham Forest,LD,Conservative Party,1002
E05000592,Chapel End,E09000031,Waltham Forest,TUSC,Conservative Party,153
E05000593,Chingford Green,E09000031,Waltham Forest,CON,Conservative Party,6431
E05000593,Chingford Green,E09000031,Waltham Forest,GRE,Conservative Party,474
E05000593,Chingford Green,E09000031,Waltham Forest,LAB,Conservative Party,2751
E05000593,Chingford Green,E09000031,Waltham Forest,LD,Conservative Party,483
E05000594,Endlebury,E09000031,Waltham Forest,CON,Conservative Party,6665
E05000594,Endlebury,E09000031,Waltham Forest,GRE,Conservative Party,301
E05000594,Endlebury,E09000031,Waltham Forest,LAB,Conservative Party,2674
E05000594,Endlebury,E09000031,Waltham Forest,LD,Conservative Party,325
E05000595,Forest,E09000031,Waltham Forest,CON,Conservative Party,817
E05000595,Forest,E09000031,Waltham Forest,GRE,Conservative Party,548
E05000595,Forest,E09000031,Waltham Forest,LAB,Conservative Party,6050
E05000595,Forest,E09000031,Waltham Forest,LD,Conservative Party,2203
E05000596,Grove Green,E09000031,Waltham Forest,CON,Conservative Party,663
E05000596,Grove Green,E09000031,Waltham Forest,GRE,Conservative Party,872
E05000596,Grove Green,E09000031,Waltham Forest,LAB,Conservative Party,6096
E05000596,Grove Green,E09000031,Waltham Forest,LD,Conservative Party,2245
E05000596,Grove Green,E09000031,Waltham Forest,TUSC,Conservative Party,128
E05000597,Hale End And Highams Park,E09000031,Waltham Forest,CON,Conservative Party,5159
E05000597,Hale End And Highams Park,E09000031,Waltham Forest,GRE,Conservative Party,597
E05000597,Hale End And Highams Park,E09000031,Waltham Forest,LAB,Conservative Party,5971
E05000597,Hale End And Highams Park,E09000031,Waltham Forest,LD,Conservative Party,593
E05000598,Hatch Lane,E09000031,Waltham Forest,CON,Conservative Party,5216
E05000598,Hatch Lane,E09000031,Waltham Forest,GRE,Conservative Party,918
E05000598,Hatch Lane,E09000031,Waltham Forest,LAB,Conservative Party,3934
E05000598,Hatch Lane,E09000031,Waltham Forest,LD,Conservative Party,231
E05000599,High Street,E09000031,Waltham Forest,CON,Conservative Party,855
E05000599,High Street,E09000031,Waltham Forest,GRE,Conservative Party,804
E05000599,High Street,E09000031,Waltham Forest,LAB,Conservative Party,7143
E05000599,High Street,E09000031,Waltham Forest,LD,Conservative Party,1093
E05000599,High Street,E09000031,Waltham Forest,LIND,Conservative Party,259
E05000599,High Street,E09000031,Waltham Forest,TUSC,Conservative Party,539
E05000600,Higham Hill,E09000031,Waltham Forest,CON,Conservative Party,1049
E05000600,Higham Hill,E09000031,Waltham Forest,GRE,Conservative Party,587
E05000600,Higham Hill,E09000031,Waltham Forest,IND,Conservative Party,385
E05000600,Higham Hill,E09000031,Waltham Forest,LAB,Conservative Party,6655
E05000600,Higham Hill,E09000031,Waltham Forest,LD,Conservative Party,500
E05000601,Hoe Street,E09000031,Waltham Forest,CON,Conservative Party,1107
E05000601,Hoe Street,E09000031,Waltham Forest,GRE,Conservative Party,736
E05000601,Hoe Street,E09000031,Waltham Forest,LAB,Conservative Party,6850
E05000601,Hoe Street,E09000031,Waltham Forest,LD,Conservative Party,988
E05000601,Hoe Street,E09000031,Waltham Forest,TUSC,Conservative Party,281
E05000602,Larkswood,E09000031,Waltham Forest,CON,Conservative Party,6231
E05000602,Larkswood,E09000031,Waltham Forest,GRE,Conservative Party,392
E05000602,Larkswood,E09000031,Waltham Forest,LAB,Conservative Party,4391
E05000602,Larkswood,E09000031,Waltham Forest,LD,Conservative Party,384
E05000603,Lea Bridge,E09000031,Waltham Forest,CON,Conservative Party,892
E05000603,Lea Bridge,E09000031,Waltham Forest,DP,Conservative Party,97
E05000603,Lea Bridge,E09000031,Waltham Forest,GRE,Conservative Party,660
E05000603,Lea Bridge,E09000031,Waltham Forest,LAB,Conservative Party,6480
E05000603,Lea Bridge,E09000031,Waltham Forest,LD,Conservative Party,667
E05000603,Lea Bridge,E09000031,Waltham Forest,TUSC,Conservative Party,214
E05000604,Leyton,E09000031,Waltham Forest,CON,Conservative Party,558
E05000604,Leyton,E09000031,Waltham Forest,DP,Conservative Party,96
E05000604,Leyton,E09000031,Waltham Forest,LAB,Conservative Party,6179
E05000604,Leyton,E09000031,Waltham Forest,LD,Conservative Party,3582
E05000604,Leyton,E09000031,Waltham Forest,TUSC,Conservative Party,85
E05000605,Leytonstone,E09000031,Waltham Forest,CON,Conservative Party,1098
E05000605,Leytonstone,E09000031,Waltham Forest,GRE,Conservative Party,628
E05000605,Leytonstone,E09000031,Waltham Forest,LAB,Conservative Party,6518
E05000605,Leytonstone,E09000031,Waltham Forest,LD,Conservative Party,948
E05000605,Leytonstone,E09000031,Waltham Forest,TUSC,Conservative Party,291
E05000606,Markhouse,E09000031,Waltham Forest,CON,Conservative Party,975
E05000606,Markhouse,E09000031,Waltham Forest,DP,Conservative Party,106
E05000606,Markhouse,E09000031,Waltham Forest,GRE,Conservative Party,625
E05000606,Markhouse,E09000031,Waltham Forest,LAB,Conservative Party,6312
E05000606,Markhouse,E09000031,Waltham Forest,LD,Conservative Party,832
E05000606,Markhouse,E09000031,Waltham Forest,TUSC,Conservative Party,230
E05000607,Valley,E09000031,Waltham Forest,CON,Conservative Party,5098
E05000607,Valley,E09000031,Waltham Forest,LAB,Conservative Party,4983
E05000607,Valley,E09000031,Waltham Forest,LD,Conservative Party,377
E05000607,Valley,E09000031,Waltham Forest,NLP,Conservative Party,117
E05000608,William Morris,E09000031,Waltham Forest,CON,Conservative Party,906
E05000608,William Morris,E09000031,Waltham Forest,GRE,Conservative Party,743
E05000608,William Morris,E09000031,Waltham Forest,LAB,Conservative Party,6998
E05000608,William Morris,E09000031,Waltham Forest,LD,Conservative Party,539
E05000608,William Morris,E09000031,Waltham Forest,TUSC,Conservative Party,416
E05000609,Wood Street,E09000031,Waltham Forest,CON,Conservative Party,1427
E05000609,Wood Street,E09000031,Waltham Forest,GRE,Conservative Party,612
E05000609,Wood Street,E09000031,Waltham Forest,LAB,Conservative Party,7091
E05000609,Wood Street,E09000031,Waltham Forest,LD,Conservative Party,849
E05000609,Wood Street,E09000031,Waltham Forest,TUSC,Conservative Party,356
E05000610,Balham,E09000032,Wandsworth,CON,Conservative Party,7262
E05000610,Balham,E09000032,Wandsworth,GRE,Conservative Party,465
E05000610,Balham,E09000032,Wandsworth,LAB,Conservative Party,5641
E05000610,Balham,E09000032,Wandsworth,LD,Conservative Party,1260
E05000610,Balham,E09000032,Wandsworth,RNW,Conservative Party,568
E05000611,Bedford,E09000032,Wandsworth,CON,Conservative Party,5638
E05000611,Bedford,E09000032,Wandsworth,GRE,Conservative Party,525
E05000611,Bedford,E09000032,Wandsworth,LAB,Conservative Party,7930
E05000611,Bedford,E09000032,Wandsworth,LD,Conservative Party,966
E05000612,Earlsfield,E09000032,Wandsworth,CON,Conservative Party,7218
E05000612,Earlsfield,E09000032,Wandsworth,GRE,Conservative Party,855
E05000612,Earlsfield,E09000032,Wandsworth,LAB,Conservative Party,7891
E05000612,Earlsfield,E09000032,Wandsworth,LD,Conservative Party,917
E05000613,East Putney,E09000032,Wandsworth,CON,Conservative Party,7548
E05000613,East Putney,E09000032,Wandsworth,GRE,Conservative Party,953
E05000613,East Putney,E09000032,Wandsworth,LAB,Conservative Party,3626
E05000613,East Putney,E09000032,Wandsworth,LD,Conservative Party,2171
E05000614,Fairfield,E09000032,Wandsworth,CON,Conservative Party,6561
E05000614,Fairfield,E09000032,Wandsworth,GRE,Conservative Party,533
E05000614,Fairfield,E09000032,Wandsworth,LAB,Conservative Party,4195
E05000614,Fairfield,E09000032,Wandsworth,LD,Conservative Party,1114
E05000614,Fairfield,E09000032,Wandsworth,RNW,Conservative Party,321
E05000615,Furzedown,E09000032,Wandsworth,CON,Conservative Party,3323
E05000615,Furzedown,E09000032,Wandsworth,GRE,Conservative Party,526
E05000615,Furzedown,E09000032,Wandsworth,LAB,Conservative Party,10113
E05000615,Furzedown,E09000032,Wandsworth,LD,Conservative Party,679
E05000616,Graveney,E09000032,Wandsworth,CON,Conservative Party,2827
E05000616,Graveney,E09000032,Wandsworth,DP,Conservative Party,96
E05000616,Graveney,E09000032,Wandsworth,GRE,Conservative Party,491
E05000616,Graveney,E09000032,Wandsworth,LAB,Conservative Party,8901
E05000616,Graveney,E09000032,Wandsworth,LD,Conservative Party,498
E05000617,Latchmere,E09000032,Wandsworth,CON,Conservative Party,2797
E05000617,Latchmere,E09000032,Wandsworth,DVP,Conservative Party,26
E05000617,Latchmere,E09000032,Wandsworth,GRE,Conservative Party,349
E05000617,Latchmere,E09000032,Wandsworth,IND,Conservative Party,148
E05000617,Latchmere,E09000032,Wandsworth,LAB,Conservative Party,7548
E05000617,Latchmere,E09000032,Wandsworth,LD,Conservative Party,706
E05000617,Latchmere,E09000032,Wandsworth,RNW,Conservative Party,99
E05000617,Latchmere,E09000032,Wandsworth,UKIP,Conservative Party,142
E05000618,Nightingale,E09000032,Wandsworth,CON,Conservative Party,7379
E05000618,Nightingale,E09000032,Wandsworth,GRE,Conservative Party,499
E05000618,Nightingale,E09000032,Wandsworth,LAB,Conservative Party,6665
E05000618,Nightingale,E09000032,Wandsworth,LD,Conservative Party,1644
E05000618,Nightingale,E09000032,Wandsworth,RNW,Conservative Party,134
E05000618,Nightingale,E09000032,Wandsworth,UKIP,Conservative Party,47
E05000619,Northcote,E09000032,Wandsworth,CON,Conservative Party,7228
E05000619,Northcote,E09000032,Wandsworth,GRE,Conservative Party,545
E05000619,Northcote,E09000032,Wandsworth,LAB,Conservative Party,3247
E05000619,Northcote,E09000032,Wandsworth,LD,Conservative Party,1885
E05000619,Northcote,E09000032,Wandsworth,RNW,Conservative Party,458
E05000620,Queenstown,E09000032,Wandsworth,CON,Conservative Party,5145
E05000620,Queenstown,E09000032,Wandsworth,GRE,Conservative Party,630
E05000620,Queenstown,E09000032,Wandsworth,LAB,Conservative Party,7428
E05000620,Queenstown,E09000032,Wandsworth,LD,Conservative Party,993
E05000620,Queenstown,E09000032,Wandsworth,RNW,Conservative Party,134
E05000621,Roehampton And Putney Heath,E09000032,Wandsworth,CON,Conservative Party,3677
E05000621,Roehampton And Putney Heath,E09000032,Wandsworth,GRE,Conservative Party,319
E05000621,Roehampton And Putney Heath,E09000032,Wandsworth,LAB,Conservative Party,5327
E05000621,Roehampton And Putney Heath,E09000032,Wandsworth,LD,Conservative Party,684
E05000622,St. Mary's Park,E09000032,Wandsworth,CON,Conservative Party,7584
E05000622,St. Mary's Park,E09000032,Wandsworth,GRE,Conservative Party,561
E05000622,St. Mary's Park,E09000032,Wandsworth,LAB,Conservative Party,7125
E05000622,St. Mary's Park,E09000032,Wandsworth,LD,Conservative Party,1002
E05000622,St. Mary's Park,E09000032,Wandsworth,RNW,Conservative Party,267
E05000623,Shaftesbury,E09000032,Wandsworth,CON,Conservative Party,6150
E05000623,Shaftesbury,E09000032,Wandsworth,GRE,Conservative Party,460
E05000623,Shaftesbury,E09000032,Wandsworth,LAB,Conservative Party,5356
E05000623,Shaftesbury,E09000032,Wandsworth,LD,Conservative Party,954
E05000623,Shaftesbury,E09000032,Wandsworth,RNW,Conservative Party,399
E05000624,Southfields,E09000032,Wandsworth,CON,Conservative Party,8781
E05000624,Southfields,E09000032,Wandsworth,GRE,Conservative Party,864
E05000624,Southfields,E09000032,Wandsworth,LAB,Conservative Party,6630
E05000624,Southfields,E09000032,Wandsworth,LD,Conservative Party,2055
E05000624,Southfields,E09000032,Wandsworth,RNW,Conservative Party,94
E05000624,Southfields,E09000032,Wandsworth,UKIP,Conservative Party,80
E05000625,Thamesfield,E09000032,Wandsworth,CON,Conservative Party,7807
E05000625,Thamesfield,E09000032,Wandsworth,GRE,Conservative Party,1637
E05000625,Thamesfield,E09000032,Wandsworth,LAB,Conservative Party,3133
E05000625,Thamesfield,E09000032,Wandsworth,LD,Conservative Party,2781
E05000626,Tooting,E09000032,Wandsworth,CON,Conservative Party,3285
E05000626,Tooting,E09000032,Wandsworth,GRE,Conservative Party,511
E05000626,Tooting,E09000032,Wandsworth,LAB,Conservative Party,8627
